Fecha_Cambio,TC_Soles_Dolares,TC_Soles_Euros
2002-02-01,3.4757,2.989
2002-02-04,3.4824,2.94
2002-02-05,3.4846,2.999
2002-02-06,3.4858,2.946
2002-02-07,3.4835,3.013
2002-02-08,3.4866,3.015
2002-02-11,3.484,2.995
2002-02-12,3.4738,3.024
2002-02-13,3.4738,2.999
2002-02-14,3.4737,2.982
2002-02-15,3.4679,3
2002-02-18,3.4675,2.935
2002-02-19,3.4705,3.019
2002-02-20,3.473,3.024
2002-02-21,3.475,2.985
2002-02-22,3.4787,3.028
2002-02-26,3.4739,2.995
2002-02-27,3.4723,2.953
2002-02-28,3.4693,3.012
2002-03-01,3.4696,2.997
2002-03-04,3.4683,2.986
2002-03-05,3.4617,2.989
2002-03-06,3.4582,3.002
2002-03-07,3.457,3.004
2002-03-08,3.4527,3.013
2002-03-11,3.4547,3.028
2002-03-12,3.4524,3.024
2002-03-13,3.4507,3.006
2002-03-14,3.4501,3.014
2002-03-15,3.4527,3.028
2002-03-18,3.4536,3.02
2002-03-19,3.4554,3.028
2002-03-20,3.4556,2.969
2002-03-21,3.4552,3.027
2002-03-22,3.4536,3.055
2002-03-25,3.4517,3.037
2002-03-26,3.4498,3.026
2002-03-27,3.4447,3.01
2002-04-01,3.4432,3.022
2002-04-02,3.451,3.008
2002-04-03,3.4488,3.035
2002-04-04,3.4458,3.031
2002-04-05,3.4435,3.034
2002-04-08,3.4439,3.013
2002-04-09,3.4419,3.026
2002-04-10,3.4413,3.013
2002-04-11,3.4422,3.024
2002-04-12,3.4392,3.025
2002-04-15,3.4378,3.031
2002-04-16,3.429,2.972
2002-04-17,3.4286,3.004
2002-04-18,3.4298,3.037
2002-04-19,3.4269,3.041
2002-04-22,3.428,3.037
2002-04-23,3.4311,3.041
2002-04-24,3.4351,3.032
2002-04-25,3.4372,3.068
2002-04-26,3.437,3.051
2002-04-29,3.4361,3.084
2002-04-30,3.4336,3.087
2002-05-02,3.4331,3.092
2002-05-03,3.4353,3.087
2002-05-06,3.4335,3.105
2002-05-07,3.4321,3.14
2002-05-08,3.4328,3.11
2002-05-09,3.4394,3.133
2002-05-10,3.4463,3.119
2002-05-13,3.4508,3.132
2002-05-14,3.4477,3.142
2002-05-15,3.4462,3.139
2002-05-16,3.4508,3.116
2002-05-17,3.4559,3.094
2002-05-20,3.4578,3.147
2002-05-21,3.4633,3.151
2002-05-22,3.4685,3.165
2002-05-23,3.4684,3.164
2002-05-24,3.4513,3.168
2002-05-27,3.4536,3.121
2002-05-28,3.4672,3.195
2002-05-29,3.4683,3.219
2002-05-30,3.4599,3.247
2002-05-31,3.4596,3.162
2002-06-03,3.4654,3.202
2002-06-04,3.4712,3.264
2002-06-05,3.4686,3.23
2002-06-07,3.4699,3.259
2002-06-10,3.4672,3.274
2002-06-11,3.466,3.239
2002-06-12,3.4695,3.272
2002-06-13,3.4646,3.268
2002-06-14,3.4621,3.258
2002-06-17,3.4628,3.26
2002-06-18,3.4674,3.27
2002-06-19,3.4739,3.278
2002-06-20,3.4894,3.351
2002-06-21,3.509,3.334
2002-06-24,3.5084,3.38
2002-06-25,3.4978,3.397
2002-06-26,3.5089,3.427
2002-06-27,3.5056,3.444
2002-06-28,3.5089,3.468
2002-07-01,3.5095,3.445
2002-07-02,3.518,3.473
2002-07-03,3.5233,3.441
2002-07-04,3.5228,3.366
2002-07-05,3.5361,3.41
2002-07-08,3.5371,3.363
2002-07-09,3.5355,3.492
2002-07-10,3.544,3.474
2002-07-11,3.553,3.505
2002-07-12,3.5443,3.511
2002-07-15,3.5364,3.357
2002-07-16,3.5313,3.518
2002-07-17,3.5373,3.554
2002-07-18,3.5345,3.562
2002-07-19,3.5281,3.567
2002-07-22,3.5168,3.534
2002-07-23,3.5248,3.412
2002-07-24,3.5364,3.414
2002-07-25,3.5423,3.449
2002-07-26,3.5336,3.478
2002-07-31,3.5508,3.412
2002-08-01,3.5545,3.413
2002-08-02,3.5413,3.441
2002-08-05,3.5435,3.408
2002-08-06,3.5546,3.387
2002-08-07,3.5521,3.409
2002-08-08,3.5335,3.349
2002-08-09,3.548,3.412
2002-08-12,3.5664,3.356
2002-08-13,3.5715,3.394
2002-08-14,3.5688,3.477
2002-08-15,3.5639,3.427
2002-08-16,3.5612,3.411
2002-08-19,3.5611,3.39
2002-08-20,3.5685,3.39
2002-08-21,3.5738,3.413
2002-08-22,3.5913,3.455
2002-08-23,3.5924,3.455
2002-08-26,3.5942,3.491
2002-08-27,3.6015,3.477
2002-08-28,3.6115,3.529
2002-08-29,3.6124,3.522
2002-09-02,3.6107,3.465
2002-09-03,3.6309,3.534
2002-09-04,3.6398,3.578
2002-09-05,3.6499,3.571
2002-09-06,3.635,3.575
2002-09-09,3.6165,3.515
2002-09-10,3.608,3.459
2002-09-11,3.6058,3.471
2002-09-12,3.5874,3.501
2002-09-13,3.563,3.48
2002-09-16,3.5868,3.449
2002-09-17,3.5975,3.464
2002-09-18,3.5976,3.462
2002-09-19,3.6097,3.514
2002-09-20,3.6265,3.539
2002-09-23,3.63,3.553
2002-09-24,3.6323,3.525
2002-09-25,3.6367,3.471
2002-09-26,3.6376,3.526
2002-09-27,3.6459,3.503
2002-09-30,3.6423,3.573
2002-10-01,3.6248,3.537
2002-10-02,3.6255,3.462
2002-10-03,3.6338,3.558
2002-10-04,3.6164,3.543
2002-10-09,3.6218,3.533
2002-10-10,3.6189,3.47
2002-10-11,3.6142,3.527
2002-10-14,3.6143,3.451
2002-10-15,3.6259,3.53
2002-10-16,3.6289,3.511
2002-10-17,3.6234,3.514
2002-10-18,3.6138,3.452
2002-10-21,3.6187,3.477
2002-10-22,3.6183,3.432
2002-10-23,3.6072,3.512
2002-10-24,3.5987,3.499
2002-10-25,3.5877,3.461
2002-10-28,3.5875,3.503
2002-10-29,3.5993,3.494
2002-10-30,3.6048,3.476
2002-10-31,3.6,3.538
2002-11-04,3.5988,3.5
2002-11-05,3.6039,3.555
2002-11-06,3.6143,3.57
2002-11-07,3.613,3.606
2002-11-08,3.6077,3.608
2002-11-11,3.5996,3.605
2002-11-12,3.5991,3.548
2002-11-13,3.5979,3.589
2002-11-14,3.5996,3.593
2002-11-15,3.6004,3.591
2002-11-18,3.5901,3.612
2002-11-19,3.5835,3.599
2002-11-20,3.5838,3.575
2002-11-21,3.5766,3.522
2002-11-22,3.575,3.567
2002-11-25,3.5734,3.541
2002-11-26,3.5502,3.481
2002-11-27,3.5428,3.533
2002-11-28,3.5215,3.472
2002-11-29,3.5043,3.479
2002-12-02,3.5146,3.456
2002-12-03,3.5423,3.531
2002-12-04,3.5491,3.413
2002-12-05,3.535,3.494
2002-12-06,3.5224,3.513
2002-12-09,3.5185,3.47
2002-12-10,3.5189,3.517
2002-12-11,3.5133,3.466
2002-12-12,3.5022,3.526
2002-12-13,3.4995,3.558
2002-12-16,3.4905,3.494
2002-12-17,3.4946,3.508
2002-12-18,3.4982,3.482
2002-12-19,3.50825,3.579
2002-12-20,3.51120833333333,3.525
2002-12-23,3.501375,3.572
2002-12-24,3.4966,3.42
2002-12-26,3.51,3.471
2002-12-27,3.5207,3.451
2002-12-30,3.5159,3.627
2002-12-31,3.5123,3.535
2003-01-02,3.5052,3.565
2003-01-03,3.4985,3.593
2003-01-06,3.4997,3.622
2003-01-07,3.4953,3.55
2003-01-08,3.491,3.584
2003-01-09,3.4875,3.534
2003-01-10,3.4928,3.612
2003-01-13,3.4876,3.645
2003-01-14,3.4849,3.6
2003-01-15,3.4835,3.51
2003-01-16,3.48441666666667,3.642
2003-01-17,3.4867,3.661
2003-01-20,3.4906,3.551
2003-01-21,3.4965,3.555
2003-01-22,3.5024,3.697
2003-01-23,3.49841666666667,3.621
2003-01-24,3.4965,3.751
2003-01-27,3.4989,3.762
2003-01-28,3.4967,3.734
2003-01-29,3.4985,3.781
2003-01-30,3.4878,3.744
2003-01-31,3.4773,3.703
2003-02-03,3.4823,3.708
2003-02-04,3.4913,3.776
2003-02-05,3.4928,3.867
2003-02-06,3.4883,3.73
2003-02-07,3.49,3.755
2003-02-10,3.4876,3.724
2003-02-11,3.4824,3.737
2003-02-12,3.4837,3.728
2003-02-13,3.4884,3.757
2003-02-14,3.4834,3.728
2003-02-17,3.4794,3.678
2003-02-18,3.4793,3.718
2003-02-19,3.4808,3.718
2003-02-20,3.4802,3.738
2003-02-21,3.48,3.711
2003-02-24,3.479,3.729
2003-02-25,3.4819,3.746
2003-02-26,3.4808,3.737
2003-02-27,3.48,3.735
2003-02-28,3.4793,3.745
2003-03-03,3.4759,3.762
2003-03-04,3.4741,3.758
2003-03-05,3.4746,3.797
2003-03-06,3.478,3.794
2003-03-07,3.4808,3.817
2003-03-10,3.4828,3.543
2003-03-11,3.4796,3.808
2003-03-12,3.4793,3.81
2003-03-13,3.4781,3.767
2003-03-14,3.4764,3.739
2003-03-17,3.4788,3.729
2003-03-18,3.4813,3.694
2003-03-19,3.4848,3.641
2003-03-20,3.4877,3.692
2003-03-21,3.4817,3.558
2003-03-24,3.4797,3.651
2003-03-25,3.4777,3.695
2003-03-26,3.4784,3.652
2003-03-27,3.4785,3.703
2003-03-31,3.4733,3.74
2003-04-01,3.4738,3.771
2003-04-02,3.4708,3.738
2003-04-03,3.4709,3.699
2003-04-04,3.471,3.677
2003-04-07,3.4679,3.67
2003-04-08,3.46695833333333,3.657
2003-04-09,3.4668,3.687
2003-04-10,3.4662,3.619
2003-04-11,3.46449166666667,3.701
2003-04-14,3.4598,3.721
2003-04-15,3.4623,3.666
2003-04-16,3.4578,3.741
2003-04-21,3.4565,3.735
2003-04-22,3.4576,3.767
2003-04-23,3.4606,3.758
2003-04-24,3.4609,3.774
2003-04-25,3.4638,3.761
2003-04-28,3.4641,3.757
2003-04-29,3.4594,3.797
2003-04-30,3.4611,3.785
2003-05-02,3.4628,3.867
2003-05-05,3.4666,3.853
2003-05-06,3.4719,3.911
2003-05-07,3.4736,3.929
2003-05-08,3.473,3.842
2003-05-09,3.474,3.87
2003-05-12,3.474,3.994
2003-05-13,3.475,3.992
2003-05-14,3.474,3.976
2003-05-15,3.4743,3.912
2003-05-16,3.475,3.967
2003-05-19,3.4849,4.02
2003-05-20,3.4877,4.057
2003-05-21,3.4884,4.067
2003-05-22,3.4901,4.073
2003-05-23,3.4909,4.089
2003-05-26,3.4891,4.01
2003-05-27,3.4913,4.132
2003-05-28,3.4993,3.995
2003-05-29,3.4941,4.119
2003-05-30,3.4946,4.08
2003-06-02,3.4919,3.993
2003-06-03,3.4923,4.064
2003-06-04,3.4861,4.071
2003-06-05,3.4825,4.084
2003-06-06,3.4813,4.072
2003-06-09,3.4832,4.076
2003-06-10,3.4881,3.981
2003-06-11,3.4823,4.084
2003-06-12,3.4798,4.07
2003-06-13,3.4722,4.086
2003-06-16,3.4655,4.09
2003-06-17,3.4724,4.084
2003-06-18,3.4722,4.033
2003-06-19,3.4713,4.05
2003-06-20,3.4699,4.016
2003-06-23,3.475,3.965
2003-06-24,3.4756,3.965
2003-06-25,3.478,3.97
2003-06-26,3.4763,3.972
2003-06-27,3.4741,3.924
2003-06-30,3.4695,3.969
2003-07-01,3.4682,4.003
2003-07-02,3.4689,3.915
2003-07-03,3.4672,3.952
2003-07-04,3.4696,3.939
2003-07-07,3.4698,3.915
2003-07-08,3.4736,3.904
2003-07-09,3.4712,3.89
2003-07-10,3.4726,3.935
2003-07-11,3.4724,3.883
2003-07-14,3.4703,3.867
2003-07-15,3.4699,3.895
2003-07-16,3.4702,3.844
2003-07-17,3.4691,3.836
2003-07-18,3.4694,3.889
2003-07-21,3.4718,3.894
2003-07-22,3.4707,3.86
2003-07-23,3.4713,3.912
2003-07-24,3.4725,3.959
2003-07-25,3.4731,3.902
2003-07-30,3.4712,3.937
2003-07-31,3.4724,3.897
2003-08-01,3.4727,3.88
2003-08-04,3.4739,3.876
2003-08-05,3.4755,3.89
2003-08-06,3.4801,3.928
2003-08-07,3.4806,3.9
2003-08-08,3.4846,3.894
2003-08-11,3.4816,3.924
2003-08-12,3.4836,3.875
2003-08-13,3.4846,3.902
2003-08-14,3.481,3.919
2003-08-15,3.4783,3.856
2003-08-18,3.4806,3.874
2003-08-19,3.481,3.861
2003-08-20,3.4808,3.858
2003-08-21,3.481,3.834
2003-08-22,3.4814,3.776
2003-08-25,3.4804,3.77
2003-08-26,3.4799,3.777
2003-08-27,3.4788,3.782
2003-08-28,3.4799,3.776
2003-08-29,3.47984166666667,3.797
2003-09-01,3.4807,3.78
2003-09-02,3.4809,3.78
2003-09-03,3.4841,3.721
2003-09-04,3.4847,3.779
2003-09-05,3.4828,3.79
2003-09-08,3.4824,3.846
2003-09-09,3.481,3.841
2003-09-10,3.4789,3.893
2003-09-11,3.4777,3.88
2003-09-12,3.4785,3.793
2003-09-15,3.4782,3.884
2003-09-16,3.4779,3.892
2003-09-17,3.4774,3.879
2003-09-18,3.4774,3.896
2003-09-19,3.478,3.926
2003-09-22,3.4784,3.92
2003-09-23,3.4827,3.894
2003-09-24,3.4822,3.902
2003-09-25,3.4833,3.907
2003-09-26,3.4816,3.936
2003-09-29,3.4826,3.954
2003-09-30,3.4826,3.954
2003-10-01,3.4826,4.005
2003-10-02,3.4823,4.063
2003-10-03,3.481,3.954
2003-10-06,3.4805,4.043
2003-10-07,3.481,4.018
2003-10-09,3.481,3.963
2003-10-10,3.48,3.963
2003-10-13,3.4784,4.012
2003-10-14,3.4783,4.045
2003-10-15,3.4792,4.044
2003-10-16,3.4788,3.972
2003-10-17,3.4791,4.021
2003-10-20,3.4788,4.031
2003-10-21,3.4788,4.039
2003-10-22,3.4771,4.008
2003-10-23,3.4759,4.093
2003-10-24,3.4748,4.096
2003-10-27,3.4755,4.017
2003-10-28,3.476,4.032
2003-10-29,3.4738,4.051
2003-10-30,3.4712,4.048
2003-10-31,3.4716,4.032
2003-11-03,3.4729,3.963
2003-11-04,3.4737,3.972
2003-11-05,3.4744,3.976
2003-11-06,3.4775,3.952
2003-11-07,3.479,3.908
2003-11-10,3.4796,3.974
2003-11-11,3.4791,4
2003-11-12,3.4768,4.039
2003-11-13,3.4765,4.054
2003-11-14,3.4743,4.04
2003-11-17,3.4755,4.02
2003-11-18,3.4763,4.104
2003-11-19,3.4791,4.125
